"Nome do projeto","Code Sprint"
"Intervalo de datas","01/12/2026 00:00 - 01/14/2026 23:59"


"Novos usuários","Sim"
"URL visitada corresponde ao regex","^https://www\.codesprint\.com\.br/(\?.*)?$"

"Total de sessões","76"

"Novos usuários","Sim"
"URL visitada corresponde ao regex","^https://www\.codesprint\.com\.br/(\?.*)?$"

"Data","Horário","Duração da sessão","URL de entrada","URL de saída","Referenciador:","ID de usuário de clareza","Navegador","Dispositivo","OS","País/Região","Contagem de páginas","Cliques na sessão","Favorito","Link de gravação"
"01/14/2026","09:09","00:05","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219251220008&utm_content=120238219253760008&utm_term=120238219251880008&utm_campaign=120238219251220008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBfvDUDhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacqGP4mkr_WkIxpv97PxkZtp6Hb-mlaL4M9-4-yEYAW-wr87Sa5RjTOJsxWMA_aem_pS5M56KqmkSGIsQS1aIzHQ","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219251220008&utm_content=120238219253760008&utm_term=120238219251880008&utm_campaign=120238219251220008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBfvDUDhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacqGP4mkr_WkIxpv97PxkZtp6Hb-mlaL4M9-4-yEYAW-wr87Sa5RjTOJsxWMA_aem_pS5M56KqmkSGIsQS1aIzHQ","http://instagram.com/","lxfvt1","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/lxfvt1/1jf4xvk/?ss=1768392585000&sd=5"
"01/14/2026","09:07","00:03","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219378280008&utm_content=120238219379850008&utm_term=120238219378430008&utm_campaign=120238219378280008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgNyBMhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafXocDFc4nAJ8c3P6MEsjPmKSVEcVgBdRsjnAQA6sh_1iyAdu9P_05ktXj84A_aem_M5LokgMN6-QxgQeaYg1nHg","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219378280008&utm_content=120238219379850008&utm_term=120238219378430008&utm_campaign=120238219378280008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgNyBMhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAafXocDFc4nAJ8c3P6MEsjPmKSVEcVgBdRsjnAQA6sh_1iyAdu9P_05ktXj84A_aem_M5LokgMN6-QxgQeaYg1nHg","http://instagram.com/","11jcl5l","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/11jcl5l/nln8ve/?ss=1768392434000&sd=3"
"01/14/2026","09:02","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219251220008&utm_content=120238219253760008&utm_term=120238219251880008&utm_campaign=120238219251220008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBfvDUDhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaenyck-CtyeAA0MNR70VV8qRwAuOFCusxLHyOAx8MgQryimQ-wEC5h4tlblaw_aem_FSLS3hWU-PadohzdqokVDg","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219251220008&utm_content=120238219253760008&utm_term=120238219251880008&utm_campaign=120238219251220008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBfvDUDhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaenyck-CtyeAA0MNR70VV8qRwAuOFCusxLHyOAx8MgQryimQ-wEC5h4tlblaw_aem_FSLS3hWU-PadohzdqokVDg","http://instagram.com/","1fijefa","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1fijefa/11ddok5/?ss=1768392122000&sd=1"
"01/14/2026","08:59","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaehSDLx_Fq-hfdGe2Q7xvyrw2_HEvwiSYW-64ld4aHcetwabAriYpG2-BpJsg_aem_BQmFwJxP6-TZS7ptjF5sdw","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaehSDLx_Fq-hfdGe2Q7xvyrw2_HEvwiSYW-64ld4aHcetwabAriYpG2-BpJsg_aem_BQmFwJxP6-TZS7ptjF5sdw","http://instagram.com/","5w46a0","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/5w46a0/17xr2yo/?ss=1768391946000&sd=1"
"01/14/2026","08:57","00:08","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadBVGE0MvYF_nvTkQ-67F40pFIe4TvV0LG_LKm70J6NrSifE_wuKuj8Cnkr-A_aem_HzXOGjiG2XHZo3Bb4Z-e0Q","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadBVGE0MvYF_nvTkQ-67F40pFIe4TvV0LG_LKm70J6NrSifE_wuKuj8Cnkr-A_aem_HzXOGjiG2XHZo3Bb4Z-e0Q","http://instagram.com/","1a8iqmf","InstagramApp","Mobile","Android","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1a8iqmf/cjw1qa/?ss=1768391852000&sd=8"
"01/14/2026","08:57","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219251220008&utm_content=120238219253760008&utm_term=120238219251880008&utm_campaign=120238219251220008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBfvDUDhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeXGx5YMuG2kGY7J6nFwAfpM0oqza6LkJKE0Wr8N6SYQCH2MwGODRetAo2xyw_aem_3Gsy6YPbePp5rAgbl4TYQw","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219251220008&utm_content=120238219253760008&utm_term=120238219251880008&utm_campaign=120238219251220008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBfvDUDhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeXGx5YMuG2kGY7J6nFwAfpM0oqza6LkJKE0Wr8N6SYQCH2MwGODRetAo2xyw_aem_3Gsy6YPbePp5rAgbl4TYQw","http://instagram.com/","3b7dhz","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/3b7dhz/1aq6gh3/?ss=1768391825000&sd=1"
"01/14/2026","08:54","00:02","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219378280008&utm_content=120238219379850008&utm_term=120238219378430008&utm_campaign=120238219378280008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgNyBMhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadaqLYRBhLG-l2YgAVm-PmojBAOHMh72PfgvztGS52m560ttEmR1MNSJLU3WQ_aem_aLMTAFzyIuWGKHu4CFyRQg","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219378280008&utm_content=120238219379850008&utm_term=120238219378430008&utm_campaign=120238219378280008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgNyBMhzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadaqLYRBhLG-l2YgAVm-PmojBAOHMh72PfgvztGS52m560ttEmR1MNSJLU3WQ_aem_aLMTAFzyIuWGKHu4CFyRQg","http://instagram.com/","q5foat","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/q5foat/2hdmes/?ss=1768391652000&sd=2"
"01/14/2026","08:49","01:24","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad46UUDy0w7Ta-Oo07z3V72rOlTNGcIrUr3VIuPwy7_4AsIpe9uajE9WY3YYA_aem_erDhOwjoTgknz8-GYWTUhg","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad46UUDy0w7Ta-Oo07z3V72rOlTNGcIrUr3VIuPwy7_4AsIpe9uajE9WY3YYA_aem_erDhOwjoTgknz8-GYWTUhg","http://instagram.com/","xw383q","InstagramApp","Mobile","Android","Brazil","3","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/xw383q/5k5byk/?ss=1768391381000&sd=84"
"01/14/2026","08:40","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadcJkWmZ2jRodZflbZLYuXR4pGe5FBwwf3jJYjthpBCA1LPZOOXR0jop6c_JA_aem_69d1S4e4AWthN4vXcOjLWw","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadcJkWmZ2jRodZflbZLYuXR4pGe5FBwwf3jJYjthpBCA1LPZOOXR0jop6c_JA_aem_69d1S4e4AWthN4vXcOjLWw","http://instagram.com/","nhw7na","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/nhw7na/klq233/?ss=1768390845000&sd=1"
"01/14/2026","08:37","00:02","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacOrWJNVolJNXW213ImCS2wC21AM3M3CJLtR85_LBpysguzxvgYMeUuGeLkDA_aem_OWECXPpFmTq1lLUUd92h-g","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacOrWJNVolJNXW213ImCS2wC21AM3M3CJLtR85_LBpysguzxvgYMeUuGeLkDA_aem_OWECXPpFmTq1lLUUd92h-g","http://instagram.com/","1gf4n48","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1gf4n48/lcf6ky/?ss=1768390678000&sd=2"
"01/14/2026","08:17","00:04","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad5vL8_Qw8bDZLHX3M6qrWUeaicxE_Yv-7BfF2aF3QE5Df94QbhlOPTsqtrcg_aem_MqfR8xrVsQsQLxUCtOXF5g","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad5vL8_Qw8bDZLHX3M6qrWUeaicxE_Yv-7BfF2aF3QE5Df94QbhlOPTsqtrcg_aem_MqfR8xrVsQsQLxUCtOXF5g","http://instagram.com/","1d6q72g","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1d6q72g/hzmp9u/?ss=1768389466000&sd=4"
"01/14/2026","08:17","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad5vL8_Qw8bDZLHX3M6qrWUeaicxE_Yv-7BfF2aF3QE5Df94QbhlOPTsqtrcg_aem_MqfR8xrVsQsQLxUCtOXF5g","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad5vL8_Qw8bDZLHX3M6qrWUeaicxE_Yv-7BfF2aF3QE5Df94QbhlOPTsqtrcg_aem_MqfR8xrVsQsQLxUCtOXF5g","http://instagram.com/","1d6q72g","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1d6q72g/1nwcn1l/?ss=1768389461000&sd=1"
"01/14/2026","08:14","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadQDN53HzBTYHZEq5IeVhd1wc031NDsxrTpljdoBDXAtf0svfgbkFRlL5B4OQ_aem_sjSuHqJEfkKLyRNHd82_zA","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadQDN53HzBTYHZEq5IeVhd1wc031NDsxrTpljdoBDXAtf0svfgbkFRlL5B4OQ_aem_sjSuHqJEfkKLyRNHd82_zA","http://instagram.com/","1xnscps","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1xnscps/85ovtx/?ss=1768389263000&sd=1"
"01/14/2026","08:13","00:13","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacvNjV0I5Byt9RyODbqgUXaPgYWA9Y76AF9bm_LwLMH5GeKwyuyLcgn_Q0R2w_aem_77-Y5CZyvKyIpSmcSDyqhw","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacvNjV0I5Byt9RyODbqgUXaPgYWA9Y76AF9bm_LwLMH5GeKwyuyLcgn_Q0R2w_aem_77-Y5CZyvKyIpSmcSDyqhw","http://instagram.com/","i3db7k","InstagramApp","Mobile","Android","Brazil","4","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/i3db7k/22j7vx/?ss=1768389239000&sd=13"
"01/14/2026","08:13","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae6TVOTB6kTCQ6tLzXOLkuuUwQWoA6DEhFHG3FYaUGMg0QAfcs3aMlNHCDeqQ_aem_w-sC6Mc_ONNN7VOaUfh3vA","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAae6TVOTB6kTCQ6tLzXOLkuuUwQWoA6DEhFHG3FYaUGMg0QAfcs3aMlNHCDeqQ_aem_w-sC6Mc_ONNN7VOaUfh3vA","http://instagram.com/","1g5wijr","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1g5wijr/7vybwy/?ss=1768389239000&sd=1"
"01/14/2026","08:11","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad2RvibZGaDlYRKzgnpkRx_lMr1VgI03gtA4A3lw9jdNnxVQYFvH3K_TW1qMw_aem_sRMQr7ypyMHubRunaoCtNA","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad2RvibZGaDlYRKzgnpkRx_lMr1VgI03gtA4A3lw9jdNnxVQYFvH3K_TW1qMw_aem_sRMQr7ypyMHubRunaoCtNA","http://instagram.com/","kyb95i","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/kyb95i/45l30c/?ss=1768389097000&sd=1"
"01/14/2026","08:08","00:16","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadi-TPThzbjl1A5DQJm7RsmyfnhxdjiZUh3-o0z-_LfL9F5BgCXJolX6D9fnA_aem_gr57UzrDPhVtsYo7F1FSMA","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadi-TPThzbjl1A5DQJm7RsmyfnhxdjiZUh3-o0z-_LfL9F5BgCXJolX6D9fnA_aem_gr57UzrDPhVtsYo7F1FSMA","http://instagram.com/","17q7rg7","InstagramApp","Mobile","Android","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/17q7rg7/1c7n2fh/?ss=1768388926000&sd=16"
"01/14/2026","08:06","00:02","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadnLev_AmxzJoD8Fas_TEVvr2UcA9DbrPzkGazIKtw7aypifQECi-pahYOvpQ_aem_28C0Q7gzVzc37FGPykN0uw","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadnLev_AmxzJoD8Fas_TEVvr2UcA9DbrPzkGazIKtw7aypifQECi-pahYOvpQ_aem_28C0Q7gzVzc37FGPykN0uw","http://instagram.com/","8u70ds","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/8u70ds/eke0ak/?ss=1768388807000&sd=2"
"01/14/2026","08:04","00:09","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeHcBWjQy-xuEbjvHkRQ64tQG2WkkclSlKAYYsE2a-Nb2odXK3ZIF5MBoDUiQ_aem_YXp5fvUyyCSL2G3Po6zpoQ","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaeHcBWjQy-xuEbjvHkRQ64tQG2WkkclSlKAYYsE2a-Nb2odXK3ZIF5MBoDUiQ_aem_YXp5fvUyyCSL2G3Po6zpoQ","http://instagram.com/","u0xwnq","InstagramApp","Mobile","Android","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/u0xwnq/1182rxa/?ss=1768388648000&sd=9"
"01/14/2026","08:01","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaegNI6wQ0Xg_tsEBjpmcQMDjxUkM0Ifa6zxxSxKnCar9QzdrLzxOq9X1CmRmQ_aem_XY4lzjaV7I2ex0J-cEeybQ","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAaegNI6wQ0Xg_tsEBjpmcQMDjxUkM0Ifa6zxxSxKnCar9QzdrLzxOq9X1CmRmQ_aem_XY4lzjaV7I2ex0J-cEeybQ","http://instagram.com/","1dnin9z","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1dnin9z/1tsgx64/?ss=1768388475000&sd=1"
"01/14/2026","07:52","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad6IN2MORrtRh0wBIk5Oj9zkVvnD8VPhDEe5ziq0UnbeBheMhAoZ6CKHw4t8g_aem_AaxyHpqNCICdW4VXRYYeRA","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238219537360008&utm_content=120238219538330008&utm_term=120238219537530008&utm_campaign=120238219537360008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassBgxEUchzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAad6IN2MORrtRh0wBIk5Oj9zkVvnD8VPhDEe5ziq0UnbeBheMhAoZ6CKHw4t8g_aem_AaxyHpqNCICdW4VXRYYeRA","http://instagram.com/","qwe5dw","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/qwe5dw/1mufjjl/?ss=1768387957000&sd=1"
"01/14/2026","07:04","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadZ28cnIyPEw_JPAz4dLq9p1MfEtIixH-MRQzvbC4dbVcyKa_5P9r1NsWaYPA_aem_TkzM8AnMcdUTupTDV8NxDQ","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAadZ28cnIyPEw_JPAz4dLq9p1MfEtIixH-MRQzvbC4dbVcyKa_5P9r1NsWaYPA_aem_TkzM8AnMcdUTupTDV8NxDQ","http://instagram.com/","1aqxmqe","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/1aqxmqe/1k3gkv7/?ss=1768385071000&sd=1"
"01/14/2026","06:54","00:01","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacJ9plkuVWR-70i3opJSYjhxM_Yc4peKglCSj3RJFoFXmCeR8LvCynk6YPLdg_aem_-SOdygJp-dIQKg6hR6Vcdg","https://www.codesprint.com.br/?utm_medium=paid&utm_source=ig&utm_id=120238210664700008&utm_content=120238210665180008&utm_term=120238210664950008&utm_campaign=120238210664700008&fbclid=PAZXh0bgNhZW0BMABhZGlkAassA_u0H-hzcnRjBmFwcF9pZA81NjcwNjczNDMzNTI0MjcAAacJ9plkuVWR-70i3opJSYjhxM_Yc4peKglCSj3RJFoFXmCeR8LvCynk6YPLdg_aem_-SOdygJp-dIQKg6hR6Vcdg","http://instagram.com/","s54ns3","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/v144xksgk2/s54ns3/2yooza/?ss=1768384478000&sd=1"
